nitrogen,phosphorus,potassium,temperature,humidity,ph_value,rainfall,nitrogen_std,nitrogen_minmax,phosphorus_std,phosphorus_minmax,potassium_std,potassium_minmax,temperature_std,temperature_minmax,humidity_std,humidity_minmax,ph_value_std,ph_value_minmax,rainfall_std,rainfall_minmax,crop
13,121,196,22.20700989,93.50574163,6.443382913,120.1593771,-1.0149233583067927,0.09285714285714286,2.043583985400131,0.8285714285714285,2.8801989066153393,0.955,-0.6808935949522936,0.38747348772512247,0.9994771782160091,0.9245917454821103,-0.01832556518970361,0.4565170049051256,0.30053554457627096,0.35907498672700733,15
119,25,51,26.47330219,80.92254421,6.283818329,53.65742581,1.8565240875109805,0.85,-0.8647173317953127,0.14285714285714285,0.04948094467693758,0.23,0.16363838814646145,0.5110093785180165,0.4262500203885673,0.7777821825659577,-0.22451310471482439,0.43168083802965773,-0.8991807568326836,0.12015913964219802,13
81,30,48,28.52379742,92.09688432,6.041027474,29.86681385,0.8271372673121562,0.5785714285714285,-0.71324330485805,0.17857142857142855,-0.009085633845925895,0.215,0.5695432538131764,0.5703840619649595,0.9352967283160413,0.9081544506524527,-0.538244684472212,0.3938905336935933,-1.3283709450189172,0.03468865195225107,14
28,10,30,29.8690834,91.14723422,6.305740522,192.7678575,-0.6085864555967304,0.19999999999999998,-1.3191394126071008,0.03571428571428571,-0.36048510498310676,0.125,0.8358487379742949,0.6093385194245413,0.8920354482467704,0.8970747773825501,-0.19618549640504543,0.43509301904110453,1.6104155686457504,0.6199292363212642,18
49,55,53,38.4418717,93.63739039,6.544029776,77.71566883,-0.03971479180264326,0.35,0.04412682982826354,0.35714285714285715,0.08852533035884656,0.24000000000000002,2.5328712096143193,0.8575744500051534,1.0054744332861996,0.9261277061977334,0.11172916577047014,0.47218265089183376,-0.4651624194084646,0.20659112244869077,17
32,57,18,15.53834801,23.75560241,5.695422863,107.3850593,-0.5002299482073804,0.22857142857142856,0.10471644060316862,0.37142857142857144,-0.5947514190745606,0.065,-2.000985573209731,0.19437394652809403,-2.1779881931529292,0.11080911850422176,-0.9848310296641154,0.3400973072986486,0.07008279835221984,0.3131817926339719,3
39,24,31,33.55695561,53.72979826,4.757114897,98.67527561,-0.31060606027601806,0.2785714285714286,-0.8950121371827653,0.13571428571428573,-0.34096291214215224,0.13,1.5658798309976423,0.716125524757652,-0.8125146555646906,0.4605213931052232,-2.1973019049453164,0.19405002888656164,-0.08704446290770808,0.2818909010457319,11
98,26,49,27.29035669,90.53330091,6.130160473,23.49535234,1.2876524237168934,0.7,-0.8344225264078602,0.15000000000000002,0.010436558995028598,0.22,0.32537804606553156,0.534668225213505,0.8640677358569494,0.8899119492163551,-0.4230680375396752,0.40776405112321856,-1.4433141322347809,0.011798449570192396,14
102,73,54,26.4020227,84.41007614,5.720726906,111.0162259,1.3960089311062434,0.7285714285714285,0.5894333268024092,0.48571428571428577,0.10804752319980106,0.24500000000000002,0.1495282886007818,0.508945390710052,0.5851244264190144,0.8184716052309504,-0.9521334332713726,0.3440358719777131,0.13559019593450405,0.3262271729170542,10
60,36,43,23.43121862,83.06310136,5.286203711,219.9048349,0.25826560351806904,0.42857142857142855,-0.5314744725333348,0.22142857142857142,-0.10669659805069835,0.19,-0.438555903633368,0.42292200023726034,0.523763033202898,0.8027563007570196,-1.5136193607729567,0.27640250176642944,2.0999752511244507,0.717421923634595,0
133,47,23,24.88738107,75.62137159,6.827354668,89.76050416,2.235771863373705,0.95,-0.1982316132713568,0.3,-0.4971404548697882,0.09,-0.15030191747015026,0.46508702615447495,0.1847552704702867,0.7159328123853477,0.47783836684293685,0.5162820626866585,-0.24786976839778022,0.24986356754304567,19
34,133,202,15.31413469,80.09711412,5.804799142,74.82144653,-0.4460516945127055,0.24285714285714285,2.407121650049562,0.9142857142857143,2.997332063661066,0.985,-2.045369620635819,0.18788156619732482,0.3886475789197639,0.7681517979597261,-0.8434962466935837,0.3571216835691482,-0.517375107996648,0.1961932986398694,12
26,64,22,25.95058595,40.58227261,5.16516459,109.1821183,-0.6627647092914054,0.18571428571428572,0.3167800783153364,0.42142857142857143,-0.5166626477107427,0.08499999999999999,0.060164328770566655,0.4958734685054016,-1.411449767941946,0.3071277500048192,-1.670024735447285,0.2575628085697489,0.10250231289386118,0.3196379321143625,4
22,42,22,25.54249137,56.96640758,7.887658711,48.46797044,-0.7711212166807553,0.15714285714285714,-0.3497056402086195,0.2642857142857143,-0.5166626477107427,0.08499999999999999,-0.02061985119273631,0.4840565736648742,-0.6650710210435843,0.4982832737894052,1.8479511844510597,0.6813179841332452,-0.9928001782489606,0.10151542917082121,5
26,63,17,29.87854588,65.73085206,6.950300686,44.95654782,-0.6627647092914054,0.18571428571428572,0.2864852729278839,0.4142857142857143,-0.6142736119155151,0.060000000000000005,0.8377218789682751,0.609612517503836,-0.2658070318112823,0.6005390217018214,0.6367078121192852,0.5354185636768928,-1.0561473564389579,0.08890024279724162,8
73,45,37,23.70467146,74.63745355,6.742688094,181.2783964,0.6104242525334563,0.5214285714285715,-0.2588212240462619,0.2857142857142857,-0.2238297550964253,0.16,-0.3844246690601562,0.4308401731620848,0.13993291548538475,0.7044533312505984,0.36843318346539267,0.5031037426113333,1.4031420449567276,0.5786520365097266,20
14,58,17,30.53684308,59.96664731,4.605700542,33.48919022,-0.9878342314594551,0.09999999999999999,0.13501124599062117,0.37857142857142856,-0.6142736119155151,0.060000000000000005,0.9680348066090647,0.6286743457354526,-0.5283951956690771,0.5332874041946781,-2.3929578113100596,0.17048244205838847,-1.2630221259748498,0.047702452331198505,5
28,66,23,21.53989176,24.25386207,5.99616119,120.6913038,-0.6085864555967304,0.19999999999999998,0.3773696890902415,0.4357142857142857,-0.4971404548697882,0.09,-0.8129526658439041,0.36815623830608024,-2.1552899902058864,0.11662236933878989,-0.5962203860576926,0.3869071136352541,0.31013167101715977,0.3609859940832176,3
7,60,25,28.2753171,82.76020821,6.397636709,56.04995423,-1.1774581193908176,0.049999999999999996,0.19560085676552624,0.39285714285714285,-0.4580960691878792,0.1,0.5203554432614673,0.563188999949236,0.5099647453985648,0.7992224127095254,-0.07743828938528148,0.4493966256330988,-0.8560187850201387,0.1287545709498615,6
95,14,50,26.6333118,84.31756844,6.560443519,56.31866159,1.206385043174881,0.6785714285714286,-1.1979601910572906,0.06428571428571428,0.02995875183598309,0.225,0.1953130188903889,0.5156426592022242,0.5809102410908983,0.8173923076128591,0.13293881767898846,0.47473744375363214,-0.8511712189886584,0.1297199327969503,13
44,63,15,26.42333018,64.51136845,7.338929556,63.46546487,-0.17516042603933066,0.3142857142857143,0.2864852729278839,0.4142857142857143,-0.6533179975974241,0.049999999999999996,0.15374620126917488,0.5095623757493452,-0.32136056883728303,0.5863111708788696,1.1388896151547758,0.5959084996387757,-0.7222406202369148,0.15539563894493594,7
20,8,12,25.2990432,94.96419851,7.260416405,117.9733424,-0.8252994703754303,0.14285714285714285,-1.3797290233820059,0.02142857142857143,-0.7118845761202877,0.034999999999999996,-0.06881152474306089,0.47700722391852646,1.0659171349481096,0.9416077240079287,1.0374358149489964,0.5836879575155011,0.2610987849900903,0.351221407666902,16
29,25,14,30.49183837,90.4582865,7.781988584,113.3302105,-0.5814973287493929,0.20714285714285713,-0.8647173317953127,0.14285714285714285,-0.6728401904383786,0.045000000000000005,0.9591259193804318,0.6273711774223658,0.8606504567978087,0.8890367477570656,1.7114054489171822,0.6648704690134496,0.17733521231339552,0.3345404265904594,16
8,136,201,41.65602996,82.22118237,5.609255992,74.19664838,-1.1503689925434801,0.05714285714285714,2.4980060662119192,0.9357142857142857,2.9778098708201117,0.9800000000000001,3.169128469650403,0.9506444686249367,0.4854094404195896,0.7929335383217537,-1.096174879750978,0.3266854665652882,-0.5286466648623467,0.1939486400040149,12
27,64,15,20.16080524,24.84207559,5.514927264,138.2362122,-0.6356755824440679,0.19285714285714284,0.3167800783153364,0.42142857142857143,-0.6533179975974241,0.049999999999999996,-1.0859491207751244,0.32822304345005204,-2.1284939420306146,0.12348512185631111,-1.2180653885674855,0.3120032358908509,0.6266473853067654,0.4240180791739555,3
81,6,55,24.88910524,85.87059083,6.110142735,51.70699144,0.8271372673121562,0.5785714285714285,-1.440318634156911,0.007142857142857145,0.12756971604075554,0.25,-0.1499606101693592,0.46513695167805624,0.6516581266201453,0.8355115924547637,-0.44893473077204377,0.4046482978089532,-0.9343672117129806,0.11315198164679122,13
8,28,37,23.88404783,86.20613842,6.082571701,108.3121789,-1.1503689925434801,0.05714285714285714,-0.7738329156329551,0.16428571428571426,-0.2238297550964253,0.16,-0.3489163000069725,0.4360342428827989,0.6669439863989829,0.8394264634832648,-0.4845617071355674,0.40035687684204735,0.08680833009827882,0.3165125755702049,9
83,22,54,25.89762315,81.96664832,6.277245254,54.49960057,0.8813155210068312,0.5928571428571429,-0.9556017479576703,0.12142857142857143,0.10804752319980106,0.24500000000000002,0.04968010139719555,0.4943398636286599,0.4738141498760354,0.789963861269053,-0.2330067574251525,0.43065774140324753,-0.8839876569520323,0.12318474854954298,13
25,129,195,17.98667801,81.17712085,5.777271492,72.37127689,-0.6898538361387428,0.17857142857142858,2.2859424284997516,0.8857142857142857,2.8606767137743847,0.95,-1.516327503677042,0.2652684390374249,0.4378472511182158,0.7807523565209222,-0.8790671627460381,0.35283701530535927,-0.5615769457067443,0.1873907846731836,12
122,59,18,23.5000992,83.63488952,6.219469084,79.81328183,1.937791468052993,0.8714285714285714,0.1653060513780737,0.38571428571428573,-0.5947514190745606,0.065,-0.4249206792432356,0.42491652457133644,0.5498108246263421,0.8094274167737491,-0.3076644667792857,0.42166490249392286,-0.4273208153452504,0.21412703646369002,19
34,9,36,22.8122645,86.34233767,6.276038961,110.4432293,-0.4460516945127055,0.24285714285714285,-1.3494342179945533,0.028571428571428567,-0.2433519479373798,0.155,-0.561080689478619,0.4049994006596057,0.6731485388962394,0.8410155152715032,-0.23456551551157345,0.4304699823561101,0.12525315546671145,0.3241686172595107,9
98,22,47,29.07265321,91.91533173,6.341400922,28.83568362,1.2876524237168934,0.7,-0.9556017479576703,0.12142857142857143,-0.028607826686880385,0.21000000000000002,0.6781917561119831,0.586276875716724,0.9270261058591055,0.90603625640543,-0.15010553335709442,0.4406435467524791,-1.3469728615312915,0.03098419896137697,14
24,128,196,22.75088787,90.69489172,5.521466996,110.4317855,-0.7169429629860803,0.17142857142857143,2.255647623112299,0.8785714285714286,2.8801989066153393,0.955,-0.5732304728044871,0.40322216269095634,0.8714290000615555,0.8917972471573746,-1.2096148213022972,0.31302114269197945,0.12504670568375414,0.32412750410241026,15
25,78,76,17.48042641,15.7559405,7.228963452,66.96980581,-0.6898538361387428,0.17857142857142858,0.740907353739672,0.5214285714285715,0.5375357657007999,0.355,-1.6165423126095937,0.2506092835052717,-2.5424125367590507,0.017476173841251164,0.9967926670317294,0.5787923173311212,-0.6590211978010356,0.1679853835751807,2
5,13,37,22.34375696,89.7870345,5.648243649,103.3183074,-1.2316363730854925,0.03571428571428571,-1.2282549964447431,0.05714285714285715,-0.2238297550964253,0.16,-0.6538238899041782,0.39143317213440887,0.8300715933100273,0.8812051760636929,-1.045795473073369,0.3327538805645721,-0.003282696247176881,0.29857152246557817,9
20,68,23,25.54960633,63.95425534,7.707332484,63.1830529,-0.8252994703754303,0.14285714285714285,0.4379592998651466,0.45,-0.4971404548697882,0.09,-0.019211412469850968,0.4842625963327434,-0.3467398388252213,0.5798112703016156,1.6149356861185573,0.6532502754128972,-0.7273354217810759,0.15438104172289044,7
80,16,46,25.50405534,81.40297428,6.940236218,48.47833278,0.8000481404648188,0.5714285714285714,-1.1373705802823855,0.07857142857142857,-0.048130019527834876,0.20500000000000002,-0.028228438311425533,0.4829436097911629,0.44813599693084244,0.7833874135922444,0.6237026211080431,0.5338520330565338,-0.9926132383475352,0.10155265705949001,13
39,138,203,21.19339319,82.33098331,6.399433771,74.62834921,-0.31060606027601806,0.2785714285714286,2.5585956769868243,0.95,3.0168542565020204,0.9900000000000001,-0.881543635211611,0.35812293385963756,0.4904114187453005,0.7942145980930613,-0.07511614632028896,0.4496763376506324,-0.5208586449165222,0.1954995744876798,12
16,35,31,32.27652024,50.19368841,5.316875978,95.99487068,-0.9336559777647802,0.11428571428571428,-0.5617692779207872,0.2142857142857143,-0.34096291214215224,0.13,1.3124118203187003,0.679048898752519,-0.973602027194049,0.41926520644817544,-1.4739850064203168,0.2811766284715189,-0.13539981829983586,0.2722612405326344,11
13,67,18,30.5753044,34.75591197,5.384762927,177.5764304,-1.0149233583067927,0.09285714285714286,0.40766449447769404,0.44285714285714284,-0.5947514190745606,0.065,0.9756483999983867,0.6297880419131079,-1.6768694413896883,0.23915095282044546,-1.3862622635077833,0.29174320629075723,1.3363574037347858,0.5653523013047815,4
115,48,16,25.54359718,84.09229796,7.175934962,88.94245493,1.7481675801216305,0.8214285714285714,-0.16793680788390425,0.30714285714285716,-0.6337958047564697,0.055,-0.020400951069031892,0.484088593792374,0.5706480515469606,0.8147640518839815,0.9282698557427752,0.5705384530099878,-0.2626276360625388,0.2469246323546595,19
33,77,21,30.32992227,65.62971858,7.01285529,71.64631281,-0.473140821360043,0.2357142857142857,0.7106125483522194,0.5142857142857142,-0.5361848405516972,0.07999999999999999,0.9270738902617013,0.6226826919083256,-0.27041416427265946,0.5993590861497182,0.7175401595074014,0.5451551640228242,-0.5746555277308891,0.18478626850607216,7
85,21,52,29.62800691,90.10051615,6.075144116,23.69586761,0.9354937747015061,0.6071428571428571,-0.9858965533451228,0.11428571428571428,0.06900313751789207,0.23500000000000001,0.7881265492770535,0.6023578446729838,0.8443522398947295,0.8848626013175943,-0.49415954794317263,0.399200776058795,-1.4396967731432952,0.012518823554056133,14
35,41,18,28.70562673,81.59200689,6.705008504,59.87065439,-0.418962567665368,0.25,-0.38000044559607205,0.2571428571428572,-0.5947514190745606,0.065,0.6055371935063794,0.5756491596665649,0.4567473714607195,0.7855928780640082,0.31974404607877,0.4972389287436193,-0.7870921418791116,0.14248087217075112,6
67,35,22,23.30546753,63.24648023,6.385684214,108.7603001,0.4478894914494314,0.47857142857142854,-0.5617692779207872,0.2142857142857143,-0.5166626477107427,0.08499999999999999,-0.4634489043812371,0.4192807183397853,-0.37898251142618133,0.5715535794243448,-0.09288316739929192,0.44753622432751716,0.09489257872885654,0.31812250210646215,1
67,60,25,24.92162194,66.78627406,5.750254943,109.2162279,0.4478894914494314,0.47857142857142854,0.19560085676552624,0.39285714285714285,-0.4580960691878792,0.1,-0.14352378137194435,0.4660785138631287,-0.21772731620521893,0.6128527474855252,-0.9139776399028603,0.34863189971803543,0.10311766090035948,0.319760474743859,1
139,35,15,25.248679,83.4630147,5.898293044,86.55517751,2.3983066244577302,0.9928571428571428,-0.5617692779207872,0.2142857142857143,-0.6533179975974241,0.049999999999999996,-0.0787813474162947,0.4755488647922492,0.5419810726736224,0.8074221341449963,-0.7226844905335658,0.3716739738938648,-0.30569487816901497,0.2383480658635721,19
29,78,25,19.95991719,59.33157782,5.982854523,195.787103,-0.5814973287493929,0.20714285714285713,0.740907353739672,0.5214285714285715,-0.4580960691878792,0.1,-1.1257158248163224,0.32240607582071323,-0.5573257660658358,0.525877977867146,-0.6134151097189906,0.38483593597236954,1.6648837154300438,0.6307762202397341,4
52,71,16,27.74274761,68.53997144,7.075886472,71.78615328,0.04155258873936919,0.37142857142857144,0.5288437160275042,0.4714285714285714,-0.6337958047564697,0.055,0.4149308881911096,0.5477677766176169,-0.13783768789587988,0.6333133297406992,0.7989883355634364,0.554965943553387,-0.5721327612826675,0.18528866134866856,7
22,80,20,23.00884744,18.86880997,5.669560726,100.118612,-0.7711212166807553,0.15714285714285714,0.8014969645145771,0.5357142857142857,-0.5557070333926517,0.07500000000000001,-0.5221662015609526,0.4106917083825401,-2.4006058671649,0.05379436794185169,-1.0182497887722866,0.33607187550052353,-0.061006216481694804,0.28707625169418777,3
13,144,204,30.7280404,82.42614055,6.092241627,68.38135469,-1.0149233583067927,0.09285714285714286,2.7403645093115396,0.9928571428571428,3.036376449342975,0.995,1.0058831865296733,0.6342107060179897,0.4947463037837574,0.7953248081888279,-0.47206633880665316,0.40186199715000626,-0.6335564081411539,0.17305653396738768,12
9,59,24,20.43517772,39.37252634,4.747352458,137.2279662,-1.1232798656961425,0.06428571428571428,0.1653060513780737,0.38571428571428573,-0.47761826202883373,0.095,-1.0316358392772478,0.3361678457145044,-1.466559720754277,0.2930135058099486,-2.2099168175199897,0.19253050896530155,0.6084583075644364,0.4203958403901727,4
60,68,83,19.12065218,18.43475844,6.620900869,85.52950164,0.25826560351806904,0.42857142857142855,0.4379592998651466,0.45,0.6741911155874813,0.39,-1.2918521543033326,0.29810409570986696,-2.4203790707941373,0.04873024049669972,0.2110611173160375,0.4841476073112835,-0.3241983962963971,0.23466320828327514,2
33,29,34,31.40948821,49.21729127,6.832979509,92.99739415,-0.473140821360043,0.2357142857142857,-0.7435381102455025,0.17142857142857143,-0.2823963336192888,0.14500000000000002,1.1407788828132126,0.6539428894497757,-1.0180817678189118,0.40787347248967076,0.485106722369813,0.517157567051236,-0.1894752459583398,0.261492464122468,11
39,58,85,17.88776475,15.40589717,5.996932037,68.54932919,-0.31060606027601806,0.2785714285714286,0.13501124599062117,0.37857142857142856,0.7132355012693903,0.39999999999999997,-1.5359078337970768,0.26240428045988695,-2.5583587495120534,0.013392179402974713,-0.5952243063368923,0.3870270956779326,-0.6305260948651986,0.17366000152251462,2
28,130,196,22.13450646,94.67695747,6.062356467,112.9203223,-0.6085864555967304,0.19999999999999998,2.316237233887204,0.8928571428571428,2.8801989066153393,0.955,-0.6952459789929651,0.38537405918606293,1.0528318785164739,0.9382564508675301,-0.5106836024515392,0.39721038335041736,0.1699406991336126,0.3330678564686291,15
36,38,15,28.36363858,87.59810657,6.320662012,57.99524359,-0.39187344081803055,0.2571428571428571,-0.47088486175842964,0.2357142857142857,-0.6533179975974241,0.049999999999999996,0.5378390823113791,0.5657464601373124,0.7303550511528902,0.8556667106059793,-0.17690411684058852,0.43741554329041177,-0.8209251477526811,0.13574324490985937,6
58,73,16,33.36984395,65.67718163,6.874142175,64.89517488,0.20408734982339408,0.41428571428571426,0.5894333268024092,0.48571428571428577,-0.6337958047564697,0.055,1.5288402260740181,0.710707469929145,-0.2682519865411013,0.599912842829566,0.5382966509246002,0.5235645203750084,-0.696448198029561,0.16053203526863516,7
40,51,17,28.66086349,86.12194568,6.860602782,50.01534317,-0.2835169334286806,0.2857142857142857,-0.07705239172154663,0.32857142857142857,-0.6142736119155151,0.060000000000000005,0.5966761063635402,0.5743529834228097,0.6631085888089236,0.8384441774276977,0.5208012013746317,0.5214571189986444,-0.9648850832400743,0.10707454224002638,6
98,26,52,27.33897716,90.69759008,6.150090899,28.69113835,1.2876524237168934,0.7,-0.8344225264078602,0.15000000000000002,0.06900313751789207,0.23500000000000001,0.3350026894469269,0.5360760924316558,0.8715519237654414,0.8918287292234163,-0.3973141678800549,0.410866214357857,-1.3495805040642803,0.03046490358801933,14
34,60,23,20.12574053,24.96969858,5.659254981,100.0497183,-0.4460516945127055,0.24285714285714285,0.19560085676552624,0.39285714285714285,-0.4971404548697882,0.09,-1.0928903397518643,0.32720770041196623,-2.122680080784596,0.12497411346588189,-1.0315667551770833,0.3344677902067843,-0.06224908068870058,0.2868287432169924,3
20,60,25,27.3254209,69.09047809,6.726469088,61.19250859,-0.8252994703754303,0.14285714285714285,0.19560085676552624,0.39285714285714285,-0.4580960691878792,0.1,0.3323191660649963,0.5356835537734583,-0.11275937498289632,0.639736152014828,0.34747516849207516,0.5005792604895974,-0.763245472705295,0.1472297841919703,7
127,53,24,22.21506982,76.17851932,6.127939628,70.40557612,2.0732371022896805,0.9071428571428571,-0.016462780946641543,0.34285714285714286,-0.47761826202883373,0.095,-0.6792980951159279,0.38770687319481445,0.2101361175712231,0.7224331168779898,-0.42593778817441935,0.4074183774427448,-0.5970388112868562,0.18032878039406358,19
117,25,53,29.11858526,92.12543021,6.413927319,24.52020164,1.8023458338163056,0.8357142857142857,-0.8647173317953127,0.14285714285714285,0.08852533035884656,0.24000000000000002,0.6872842145153355,0.58760689633268,0.9365971354261092,0.9084874987239461,-0.05638774853805166,0.45193225289022976,-1.4248255256924576,0.015480337603462666,14
53,67,17,31.77681682,69.01852894,7.296972161,61.46892873,0.06864171558670668,0.37857142857142856,0.40766449447769404,0.44285714285714284,-0.6142736119155151,0.060000000000000005,1.213493253427765,0.6645793540563067,-0.11603701622033351,0.6388967132846606,1.084672746830577,0.5893778470480987,-0.7582587656754576,0.14822285508114483,7
39,52,53,32.51247398,94.65904123,6.704204398,51.07048113,-0.31060606027601806,0.2785714285714286,-0.04675758633409408,0.33571428571428574,0.08852533035884656,0.24000000000000002,1.3591199373321003,0.6858812377970834,1.0520157047737149,0.9380474201040675,0.3187049894566723,0.49711376995022694,-0.9458500596611837,0.11086524573991968,17
101,31,26,26.70897548,69.71184111,6.861235184,158.8608887,1.368919804258906,0.7214285714285714,-0.6829484994705974,0.18571428571428572,-0.43857387634692474,0.10500000000000001,0.210290988805612,0.5178335967780364,-0.08445320239058313,0.6469856634334018,0.5216183840420008,0.5215555521296728,0.9987230932876369,0.49811458252856644,21
22,49,22,28.23494706,61.5620517,3.71105919,72.66666443,-0.7711212166807553,0.15714285714285714,-0.1376420024964517,0.3142857142857143,-0.5166626477107427,0.08499999999999999,0.5123640100586895,0.5620200343692769,-0.4557165994792446,0.5519011645413239,-3.5490031849269745,0.03123185552493679,-0.5562480607628167,0.1884519981108111,5
12,34,28,33.36140093,45.02236377,6.13526938,98.81596545,-1.0420124851541301,0.08571428571428572,-0.5920640833082398,0.20714285714285713,-0.39952949066501575,0.11500000000000002,1.5271688918281336,0.7104629916038595,-1.209181556517703,0.35893078708277304,-0.4164663660560286,0.40855925055671727,-0.08450637355519323,0.2823963453469562,11
11,78,22,23.89756791,22.74378977,5.940546818,112.6616435,-1.0691016120014676,0.07857142857142857,0.740907353739672,0.5214285714285715,-0.5166626477107427,0.08499999999999999,-0.3462399386207512,0.4364257339033254,-2.224081285752686,0.09900418797079946,-0.6680846446384988,0.3782507577632873,0.16527405150645386,0.3321385233674788,3
63,58,22,18.25405352,55.28220433,6.204747653,63.72358154,0.3395329840600815,0.45,0.13501124599062117,0.37857142857142856,-0.5166626477107427,0.08499999999999999,-1.463399304244401,0.27301063518372615,-0.7417948464734202,0.478633487273184,-0.32668733238070774,0.41937351735195616,-0.7175841136133121,0.15632295252992895,1
44,59,78,20.67526473,19.85388984,7.599033472,84.78344008,-0.17516042603933066,0.3142857142857143,0.1653060513780737,0.38571428571428573,0.5765801513827089,0.365,-0.9841095226506184,0.3431198688208801,-2.3557305850513393,0.065287404276348,1.4749929353056233,0.6363935753416566,-0.3376575835536767,0.2319828970122942,2
113,15,29,27.09617155,63.55324262,6.779230041,190.2440566,1.6939893264269557,0.8071428571428572,-1.167665385669838,0.07142857142857142,-0.38000729782406123,0.12,0.28693821357386,0.5290453488230048,-0.36500796051684253,0.5751326103249832,0.4156522715143256,0.5087914827783272,1.5648853996430871,0.6108621936525843,21
40,65,49,35.32876402,91.06138506,6.678449318,163.9069365,-0.2835169334286806,0.2857142857142857,0.34707488370278894,0.42857142857142855,0.010436558995028598,0.22,1.9166173719224284,0.7674304787674116,0.888124592496351,0.8960731656907327,0.28542456818554246,0.49310500153347714,1.0897553966399012,0.5162430849436336,17
11,36,31,27.92063282,51.77965917,6.47544932,100.2585673,-1.0691016120014676,0.07857142857142857,-0.5314744725333348,0.22142857142857142,-0.34096291214215224,0.13,0.45014407533378176,0.5529186679140785,-0.9013531797185057,0.43776890358506726,0.0231102810049706,0.4615081289715329,-0.05848137846383915,0.2875790570766598,11
83,29,52,25.76402693,87.5931128,6.704688865,46.05122728,0.8813155210068312,0.5928571428571429,-0.7435381102455025,0.17142857142857143,0.06900313751789207,0.23500000000000001,0.02323412145083826,0.4904714160672343,0.7301275601195386,0.855608447736334,0.3193310122006106,0.4971891770547111,-1.0363989916541032,0.09283300364709612,13
27,63,19,20.93409877,21.1893007,5.562201934,133.1914419,-0.6356755824440679,0.19285714285714284,0.2864852729278839,0.4142857142857143,-0.5752292262336062,0.07,-0.9328721460895556,0.3506147358975976,-2.294895985842635,0.08086779121031404,-1.1569775980013652,0.3193615203150605,0.5356381284598337,0.4058941663233859,3
10,18,35,27.79797651,99.64573002,6.381975465,181.6942283,-1.096190738848805,0.07142857142857142,-1.0767809695074806,0.09285714285714285,-0.2628741407783343,0.15000000000000002,0.42586370037591126,0.5493669992866805,1.279184153829302,0.9962276724853242,-0.09767557064979213,0.4469589589547498,1.4106437843703632,0.5801459600519119,18
74,48,17,21.63162756,60.27766379,6.430616465,69.21803098,0.6375133793807938,0.5285714285714286,-0.16793680788390425,0.30714285714285716,-0.6142736119155151,0.060000000000000005,-0.7947931466062865,0.37081256444918076,-0.5142268498252356,0.5369160680361869,-0.034822224007147476,0.454529912124343,-0.6184625024038901,0.17606238899394816,1
12,63,17,18.358923,19.37703396,5.717143397,138.414764,-1.0420124851541301,0.08571428571428572,0.2864852729278839,0.4142857142857143,-0.6142736119155151,0.060000000000000005,-1.4426399132596488,0.2760472636465222,-2.3774537394819646,0.05972387372206081,-0.9567640028191626,0.3434781001633628,0.6298685164307495,0.42465954688607555,3
91,75,55,27.48612983,76.11239849,6.212369363,109.2768851,1.098028535785531,0.65,0.6500229375773143,0.5,0.12756971604075554,0.25,0.3641322303865801,0.5403370841529691,0.20712398526581632,0.7216616778050778,-0.31683864545733686,0.42055983361770355,0.10421193603403904,0.3199783926551184,10
91,21,50,24.33528185,81.44030363,6.762030215,48.32113628,1.098028535785531,0.65,-0.9858965533451228,0.11428571428571428,0.02995875183598309,0.225,-0.2595924715031861,0.4491002947838275,0.44983653428155107,0.7838229392678359,0.39342685209919936,0.5061143363962392,-0.9954491130837823,0.10098791069900365,13
72,51,40,23.20683504,74.09956958,7.422318499,199.4766779,0.5833351256861189,0.5142857142857142,-0.07705239172154663,0.32857142857142857,-0.16526317657356182,0.17500000000000002,-0.48297365480156534,0.4164246898127969,0.11542962835790309,0.698177779187035,1.2466438582941592,0.6088879569343676,1.7314448172764632,0.6440314390042533,20
3,77,25,24.84906168,22.89464642,5.608165195,62.21292186,-1.2858146267801676,0.02142857142857143,0.7106125483522194,0.5142857142857142,-0.4580960691878792,0.1,-0.15788741516983576,0.4639774397395239,-2.217209015865112,0.10076424927400163,-1.097584395220597,0.3265156844266699,-0.7448368935516619,0.1508957352813677,3
80,15,28,23.11438731,68.00096043,6.703270635,161.8944624,0.8000481404648188,0.5714285714285714,-1.167665385669838,0.07142857142857142,-0.39952949066501575,0.11500000000000002,-0.5012741038237475,0.4137477488358904,-0.1623923172946767,0.627024628376186,0.3174983915347326,0.4969684300940461,1.053449725346067,0.5090130421402123,21
80,90,47,26.59743595,79.35898915,6.21084479,107.3944717,0.8000481404648188,0.5714285714285714,1.1044450183891026,0.6071428571428571,-0.028607826686880385,0.21000000000000002,0.18821123105792992,0.5146038285792727,0.35502231941282325,0.7595400118924613,-0.31880868133758133,0.42032253440949197,0.07025260103464251,0.3132156077548139,10
31,25,12,18.05142392,90.03969587,7.016482298,111.7793889,-0.527319075054718,0.22142857142857142,-0.8647173317953127,0.14285714285714285,-0.7118845761202877,0.034999999999999996,-1.5035107560365122,0.26714323877091883,0.8415815739758068,0.8841530043506861,0.7222269379679516,0.5457197064399976,0.14935789859543103,0.3289689230623045,16
